,Date,Low,High,Close,Adjusted Close,Open
948,2008-03-31,55.54,58.22,57.87,14.4675,56.07
947,2008-03-28,56.6,58.55,56.85,14.2125,56.8
946,2008-03-27,56.3,59.74,56.63,14.1575,59.74
945,2008-03-26,58.78,61.9,59.24,14.81,60.59
944,2008-03-25,59.28,61.58,60.96,15.24,59.28
943,2008-03-24,55.9,60.0,59.64,14.91,55.9
942,2008-03-20,54.84,56.97,55.83,13.9575,56.61
941,2008-03-19,56.61,59.0,56.61,14.1525,58.38
940,2008-03-18,56.75,58.9,58.61,14.6525,56.75
939,2008-03-17,54.18,57.17,55.51,13.8775,56.0
938,2008-03-14,57.23,60.0,57.85,14.4625,59.6
937,2008-03-13,56.22,59.6,58.91,14.7275,56.34
936,2008-03-12,57.64,60.22,58.21,14.5525,58.59
935,2008-03-11,55.93,58.67,58.45,14.6125,57.075
934,2008-03-10,55.37,57.79,56.08,14.02,57.16
933,2008-03-07,55.64,58.31,56.66,14.165,57.16
932,2008-03-06,57.44,59.0,57.74,14.435,58.79
931,2008-03-05,57.67,59.55,59.01,14.7525,58.23
930,2008-03-04,57.12,58.99,57.88,14.47,58.69
929,2008-03-03,58.17,60.7,58.77,14.6925,58.94
928,2008-02-29,59.2,61.79,59.72,14.93,60.69
927,2008-02-28,57.54,63.47,61.66,15.415,58.22
926,2008-02-27,50.38,53.99,52.62,13.155,52.49
925,2008-02-26,52.76,54.34,52.76,13.19,53.6
924,2008-02-25,52.3,54.85,54.41,13.6025,52.5
923,2008-02-22,51.57,53.98,52.34,13.085,53.58
922,2008-02-21,52.51,54.18,53.52,13.38,52.99
921,2008-02-20,51.0,53.4,53.13,13.2825,51.13
920,2008-02-19,51.28,54.75,51.47,12.8675,54.44
919,2008-02-15,53.1,55.17,53.84,13.46,54.94
918,2008-02-14,55.0,56.5,55.14,13.785,55.78
917,2008-02-13,55.0,56.49,55.93,13.9825,55.48
916,2008-02-12,53.87,55.38,54.45,13.6125,55.24
915,2008-02-11,53.06,55.94,54.8,13.7,53.06
914,2008-02-08,50.31,51.8,50.87,12.7175,51.0
913,2008-02-07,47.06,51.94,50.84,12.71,47.06
912,2008-02-06,47.55,53.22,47.88,11.97,53.22
911,2008-02-05,50.28,53.8,52.78,13.195,50.68
910,2008-02-04,50.31,52.69,51.77,12.9425,51.25
909,2008-02-01,51.09,53.89,51.72,12.93,52.56
908,2008-01-31,48.79,53.29,51.91,12.9775,49.8
907,2008-01-30,50.3,52.45,50.36,12.59,51.46
906,2008-01-29,51.39,54.09,52.03,13.0075,53.6
905,2008-01-28,51.3,53.7,53.54,13.385,51.3
904,2008-01-25,52.35,57.59,52.94,13.235,56.17
903,2008-01-24,53.98,56.74,56.45,14.1125,55.33
902,2008-01-23,49.6,55.4344,55.26,13.815,50.26
901,2008-01-22,48.16,53.0,52.28,13.07,48.73
900,2008-01-18,50.99,54.47,51.84,12.96,54.47
899,2008-01-17,53.18,55.62,53.52,13.38,55.28
898,2008-01-16,52.31,55.1,54.35,13.5875,53.51
897,2008-01-15,54.09,55.17,54.21,13.5525,54.38
896,2008-01-14,53.8001,55.82,55.65,13.9125,55.25
895,2008-01-11,53.97,57.09,54.47,13.6175,55.56
894,2008-01-10,53.09,56.35,55.58,13.895,53.98
893,2008-01-09,52.22,55.25,54.33,13.5825,54.29
892,2008-01-08,54.51,59.29,54.7,13.675,57.77
891,2008-01-07,54.86,58.02,57.76,14.44,57.92
890,2008-01-04,58.08,60.61,58.86,14.715,60.01
889,2008-01-03,60.0,61.83,60.98,15.245,60.0
888,2008-01-02,59.87,63.55,60.28,15.07,63.05
887,2007-12-31,62.45,64.4,62.69,15.6725,64.4
886,2007-12-28,63.63,64.77,64.4,16.1,64.42
885,2007-12-27,62.85,65.05,64.04,16.01,63.5
884,2007-12-26,62.3,64.24,63.87,15.9675,63.755
883,2007-12-24,62.9,64.75,63.98,15.995,63.02
882,2007-12-21,62.66,65.52,63.75,15.9375,65.0
881,2007-12-20,60.77,65.0,64.99,16.2475,60.77
880,2007-12-19,57.74,60.82,59.95,14.9875,57.74
879,2007-12-18,57.7,59.45,58.5,14.625,59.45
878,2007-12-17,58.37,59.71,58.73,14.6825,59.0
877,2007-12-14,58.22,60.3,59.55,14.8875,59.28
876,2007-12-13,57.88,59.81,59.29,14.8225,58.1
875,2007-12-12,57.33,59.44,58.21,14.5525,58.81
874,2007-12-11,57.0,59.83,57.32,14.33,57.06
873,2007-12-10,56.25,58.11,57.7,14.425,58.11
872,2007-12-07,56.5,59.15,57.84,14.46,57.09
871,2007-12-06,55.24,57.0299,56.54,14.135,55.9
870,2007-12-05,55.24,56.9,56.06,14.015,55.93
869,2007-12-04,54.88,55.83,55.33,13.8325,55.32
868,2007-12-03,54.1,57.26,55.78,13.945,56.79
